12,0.22:16,0.22:48,CiGL,0.22:16,0:00:32,Pomona
71,0.04:10,0.04:30,Pomona,0.04:10,0:00:20,Pomona
71,0.04:30,0.04:45,Pomona,0.04:30,0:00:15,TeSC
71,0.05:40,0.05:42,EMS,0.05:40,0:00:02,EMSLO
71,0.05:56,0.05:58,EMSLO,0.05:56,0:00:02,EMS
71,0.06:57,0.07:01,TeSC,0.06:57,0:00:04,VaLO
71,0.07:23,0.07:25,VaLO,0.07:23,0:00:02,TeSC
71,0.08:12,0.08:16,PHM,0.08:12,0:00:04,PHMLO
71,0.08:24,0.08:25,PHMLO,0.08:24,0:00:01,PHM
71,0.09:08,0.09:12,TeSC,0.09:08,0:00:04,VaLO
71,0.09:58,0.10:00,VaLO,0.09:58,0:00:02,TeSC
71,0.11:03,0.11:05,EMS,0.11:03,0:00:02,EMSLO
71,0.11:28,0.11:30,EMSLO,0.11:28,0:00:02,EMS
71,0.12:32,0.12:36,TeSC,0.12:32,0:00:04,VaLO
71,0.12:43,0.12:45,VaLO,0.12:43,0:00:02,TeSC
71,0.13:49,0.13:51,EMS,0.13:49,0:00:02,EMSLO
71,0.13:58,0.14:00,EMSLO,0.13:58,0:00:02,EMS
71,0.15:05,0.15:09,TeSC,0.15:05,0:00:04,VaLO
55,0.15:09,0.15:11,VaLO,0.15:09,0:00:02,TeSC
55,0.16:15,0.16:19,PHM,0.16:15,0:00:04,PHMLO
55,0.16:24,0.16:25,PHMLO,0.16:24,0:00:01,PHM
55,0.17:13,0.17:17,TeSC,0.17:13,0:00:04,VaLO
55,0.17:29,0.18:15,VaLO,0.17:29,0:00:46,Fi9t
55,0.19:43,0.19:58,MTC,0.19:43,0:00:15,Pomona
70,0.04:00,0.04:20,Pomona,0.04:00,0:00:20,Pomona
70,0.04:20,0.04:50,Pomona,0.04:20,0:00:30,GrPR
70,0.06:03,0.06:38,9thHo,0.06:03,0:00:35,EMSLO
70,0.06:43,0.06:45,EMSLO,0.06:43,0:00:02,EMS
70,0.08:07,0.08:13,CiGL,0.08:07,0:00:06,CiCLO
70,0.09:08,0.09:30,CiCLO,0.09:08,0:00:22,PTC
70,0.10:40,0.11:10,PHM,0.10:40,0:00:30,VaLO
70,0.11:23,0.11:25,VaLO,0.11:23,0:00:02,TeSC
70,0.12:13,0.12:17,PHM,0.12:13,0:00:04,PHMLO
70,0.12:24,0.12:25,PHMLO,0.12:24,0:00:01,PHM
70,0.13:12,0.13:16,TeSC,0.13:12,0:00:04,VaLO
123,0.13:16,0.13:18,VaLO,0.13:16,0:00:02,TeSC
123,0.14:12,0.14:16,PHM,0.14:12,0:00:04,PHMLO
123,0.14:24,0.14:25,PHMLO,0.14:24,0:00:01,PHM
123,0.15:13,0.15:17,TeSC,0.15:13,0:00:04,VaLO
123,0.15:36,0.16:22,VaLO,0.15:36,0:00:46,Fi9t
123,0.17:41,0.18:11,SDPR,0.17:41,0:00:30,Pomona
9,0.04:15,0.04:35,Pomona,0.04:15,0:00:20,Pomona
9,0.04:35,0.05:10,Pomona,0.04:35,0:00:35,CiGL
9,0.06:23,0.06:25,EMS,0.06:23,0:00:02,EMSLO
9,0.06:38,0.06:40,EMSLO,0.06:38,0:00:02,EMS
9,0.07:24,0.07:28,PHM,0.07:24,0:00:04,PHMLO
9,0.07:39,0.07:40,PHMLO,0.07:39,0:00:01,PHM
9,0.09:00,0.09:02,PTC,0.09:00,0:00:02,PTCLO
9,0.09:58,0.10:00,PTCLO,0.09:58,0:00:02,PTC
9,0.11:52,0.12:02,PTC,0.11:52,0:00:10,Pomona
101,0.12:05,0.12:25,Pomona,0.12:05,0:00:20,Pomona
101,0.12:25,0.12:35,Pomona,0.12:25,0:00:10,PTC
101,0.14:14,0.14:24,PTC,0.14:14,0:00:10,VaLO
101,0.15:13,0.15:15,VaLO,0.15:13,0:00:02,TeSC
101,0.16:20,0.16:22,EMS,0.16:20,0:00:02,EMSLO
101,0.16:29,0.16:31,EMSLO,0.16:29,0:00:02,EMS
101,0.17:39,0.17:43,TeSC,0.17:39,0:00:04,VaLO
101,0.17:53,0.17:55,VaLO,0.17:53,0:00:02,TeSC
101,0.19:00,0.19:02,EMS,0.19:00,0:00:02,EMSLO
101,0.19:08,0.19:10,EMSLO,0.19:08,0:00:02,EMS
101,0.20:29,0.21:01,CiGL,0.20:29,0:00:32,Pomona
120,0.04:15,0.04:35,Pomona,0.04:15,0:00:20,Pomona
120,0.04:35,0.05:25,Pomona,0.04:35,0:00:50,EMS
120,0.06:06,0.06:10,PHM,0.06:06,0:00:04,PHMLO
120,0.06:24,0.06:25,PHMLO,0.06:24,0:00:01,PHM
120,0.07:05,0.07:09,TeSC,0.07:05,0:00:04,VaLO
120,0.07:20,0.07:22,VaLO,0.07:20,0:00:02,TeSC
120,0.08:26,0.08:28,EMS,0.08:26,0:00:02,EMSLO
120,0.08:34,0.08:36,EMSLO,0.08:34,0:00:02,EMS
120,0.09:37,0.09:52,TeSC,0.09:37,0:00:15,Pomona
132,0.14:00,0.14:20,Pomona,0.14:00,0:00:20,Pomona
132,0.14:20,0.14:30,Pomona,0.14:20,0:00:10,PTC
132,0.15:54,0.15:58,PHM,0.15:54,0:00:04,PHMLO
132,0.16:12,0.16:13,PHMLO,0.16:12,0:00:01,PHM
132,0.16:59,0.17:01,EMS,0.16:59,0:00:02,EMSLO
132,0.17:14,0.17:16,EMSLO,0.17:14,0:00:02,EMS
132,0.18:23,0.18:38,TeSC,0.18:23,0:00:15,Pomona
